GMT;TIME;WSPE [m/s];WDIR [deg];HUMI [%];PRES [hPa];TEMP [°C];PM10 [ug/m3];PM25 [ug/m3];PM01 [ug/m3];O3 [ug/m3];SO2 [ug/m3];NO [ug/m3];NO2 [ug/m3];CO [ug/m3]
2024-02-01T20:00;01.02.2024 20:00;0.7;226;99;1028;2.5;24;;;14.7;5.5;2.5;35.6;301.5
2024-02-01T21:00;01.02.2024 21:00;0.7;225;97;1028;2.5;23;;;13.7;5.5;6.1;39.3;311.7
2024-02-01T22:00;01.02.2024 22:00;0.6;223;94;1028;2.3;13;;;19.9;5.5;2.5;33.1;284.1
2024-02-01T23:00;01.02.2024 23:00;0.6;241;92;1028;2.3;12;;;24.4;5.5;2.5;31.7;243
2024-02-02T00:00;02.02.2024 0:00;0.7;237;88;1029;2.8;11;;;37.8;5.5;2.5;21.1;100
2024-02-02T01:00;02.02.2024 1:00;0.6;231;83;1029;3.2;6;;;41.8;5.5;2.5;19.5;100
2024-02-02T02:00;02.02.2024 2:00;0.3;228;85;1029;2.9;7;;;38.5;5.5;2.5;22.4;219.9
2024-02-02T03:00;02.02.2024 3:00;0.6;234;84;1029;3.1;12;;;46;5.5;2.5;15.6;100
2024-02-02T04:00;02.02.2024 4:00;0.3;255;85;1029;3.3;5;;;54.2;5.5;2.5;10.9;100
2024-02-02T05:00;02.02.2024 5:00;0.3;142;93;1029;2.7;12;;;39.2;5.5;2.5;21.8;100
2024-02-02T06:00;02.02.2024 6:00;0.5;179;91;1029;2.5;17;;;19.4;5.5;2.5;42.7;221
2024-02-02T07:00;02.02.2024 7:00;0.3;240;89;1030;2.4;12;;;18.9;5.5;2.5;42.3;100
2024-02-02T08:00;02.02.2024 8:00;0.4;227;86;1030;3;24;;;15.5;5.5;13.6;49.2;100
2024-02-02T09:00;02.02.2024 9:00;1.1;194;84;1030;3.4;17;;;31.4;5.5;7.1;32.1;100
2024-02-02T10:00;02.02.2024 10:00;1.4;198;82;1030;3.9;17;;;34.9;5.5;5.1;24.9;
2024-02-02T11:00;02.02.2024 11:00;1.3;199;80;1029;4.9;20;;;40.8;5.5;2.5;16.1;100
2024-02-02T12:00;02.02.2024 12:00;1.8;191;73;1029;6.3;16;;;50.7;5.5;2.5;10.7;100
2024-02-02T13:00;02.02.2024 13:00;1.8;190;70;1028;6.5;17;;;56.1;5.5;2.5;9;100
2024-02-02T14:00;02.02.2024 14:00;2;194;73;1028;5.9;18;;;53.6;5.5;2.5;11;100
2024-02-02T15:00;02.02.2024 15:00;1.7;217;72;1027;5.6;11;;;52.7;5.5;2.5;14.1;100
2024-02-02T16:00;02.02.2024 16:00;2;202;79;1026;4.8;19;;;49.7;5.5;2.5;15.5;100
2024-02-02T17:00;02.02.2024 17:00;1.5;207;82;1026;4.5;22;;;46.8;5.5;2.5;16.3;100
2024-02-02T18:00;02.02.2024 18:00;1.8;199;79;1025;4.8;10;;;51.8;5.5;2.5;11.6;100
2024-02-02T19:00;02.02.2024 19:00;1.8;201;77;1024;4.8;9;;;54.4;5.5;2.5;9.7;100
2024-02-02T20:00;02.02.2024 20:00;2.4;203;79;1023;5;11;;;55.1;5.5;2.5;11.6;100
2024-02-02T21:00;02.02.2024 21:00;2.3;208;80;1022;5.1;12;;;56.4;5.5;2.5;11;100
2024-02-02T22:00;02.02.2024 22:00;2;210;81;1022;5;11;;;54.4;5.5;2.5;10.9;100
2024-02-02T23:00;02.02.2024 23:00;1.6;217;81;1022;5.2;20;;;50.1;5.5;2.5;12.2;100
2024-02-03T00:00;03.02.2024 0:00;1.6;209;82;1022;5.3;15;;;46.5;5.5;2.5;13;100
2024-02-03T01:00;03.02.2024 1:00;1.8;212;83;1021;5.3;15;;;44.5;5.5;2.5;12.8;100
2024-02-03T02:00;03.02.2024 2:00;1.6;211;83;1021;5.4;21;;;42.5;5.5;2.5;13;100
2024-02-03T03:00;03.02.2024 3:00;1.6;205;83;1021;5.6;9;;;46.6;5.5;2.5;4;100
2024-02-03T04:00;03.02.2024 4:00;1.4;204;83;1021;5.7;14;;;45.9;5.5;2.5;8.6;100
2024-02-03T05:00;03.02.2024 5:00;1.3;200;84;1021;5.9;16;;;47.5;5.5;2.5;4;100
2024-02-03T06:00;03.02.2024 6:00;1.1;196;85;1021;6.2;15;;;47.4;5.5;2.5;9.1;100
2024-02-03T07:00;03.02.2024 7:00;1.2;200;86;1021;6.5;13;;;47.5;5.5;2.5;9.3;100
2024-02-03T08:00;03.02.2024 8:00;1.4;194;85;1021;6.9;14;;;47.1;5.5;2.5;10.4;100
2024-02-03T09:00;03.02.2024 9:00;1.4;197;84;1021;7.4;13;;;47.4;5.5;2.5;9.7;100
2024-02-03T10:00;03.02.2024 10:00;1.6;203;81;1022;8.3;15;;;50.2;5.5;2.5;8.5;100
2024-02-03T11:00;03.02.2024 11:00;1.5;229;79;1022;8.9;15;;;50.9;5.5;2.5;8.8;100
2024-02-03T12:00;03.02.2024 12:00;1.6;251;78;1022;9.3;13;;;53.6;5.5;2.5;8;100
2024-02-03T13:00;03.02.2024 13:00;1.7;255;73;1022;10.3;10;;;56.8;5.5;2.5;4;100
2024-02-03T14:00;03.02.2024 14:00;1.4;246;74;1022;10.2;16;;;53.9;5.5;2.5;8.6;100
2024-02-03T15:00;03.02.2024 15:00;1.4;238;77;1022;9.7;9;;;51;5.5;2.5;11;100
2024-02-03T16:00;03.02.2024 16:00;1.3;229;88;1022;8.6;19;;;47.6;5.5;2.5;10.8;100
2024-02-03T17:00;03.02.2024 17:00;1.6;212;96;1022;7.6;9;;;47.3;5.5;2.5;8.6;100
2024-02-03T18:00;03.02.2024 18:00;1.6;211;98;1022;7.4;10;;;46.1;5.5;2.5;8.4;100
2024-02-03T19:00;03.02.2024 19:00;1.4;220;94;1022;7.6;6;;;43.4;5.5;2.5;10.1;100
2024-02-03T20:00;03.02.2024 20:00;1.4;223;92;1022;7.9;3;;;44.2;5.5;2.5;9.9;100
2024-02-03T21:00;03.02.2024 21:00;1.4;215;94;1022;7.6;3;;;42.8;5.5;2.5;9.7;100
2024-02-03T22:00;03.02.2024 22:00;1.4;208;95;1021;7.3;7;;;40;5.5;2.5;11.6;100
2024-02-03T23:00;03.02.2024 23:00;1.4;200;97;1021;7;5;;;39.8;5.5;2.5;11.5;100
2024-02-04T00:00;04.02.2024 0:00;1.4;200;93;1021;7.2;3;;;41;5.5;2.5;12.2;100
2024-02-04T01:00;04.02.2024 1:00;1.7;201;96;1020;7.1;7;;;41.8;5.5;2.5;10;100
2024-02-04T02:00;04.02.2024 2:00;1.8;214;96;1020;7.1;6;;;43.2;5.5;2.5;4;100
2024-02-04T03:00;04.02.2024 3:00;1.9;207;97;1020;6.9;3;;;44;5.5;2.5;4;100
2024-02-04T04:00;04.02.2024 4:00;1.5;215;98;1019;6.9;8;;;42.9;5.5;2.5;4;100
2024-02-04T05:00;04.02.2024 5:00;1.4;205;99;1019;6.8;3;;;43.5;5.5;2.5;4;100
2024-02-04T06:00;04.02.2024 6:00;1.4;217;96;1020;7;3;;;41.6;5.5;2.5;4;100
2024-02-04T07:00;04.02.2024 7:00;1;205;95;1020;7;3;;;42.8;5.5;2.5;4;100
2024-02-04T08:00;04.02.2024 8:00;1.1;229;94;1020;7.3;8;;;44;5.5;2.5;8.9;100
2024-02-04T09:00;04.02.2024 9:00;0.7;228;97;1020;7.9;19;;;43.6;5.5;2.5;9.2;100
2024-02-04T10:00;04.02.2024 10:00;1.8;208;85;1020;9.2;3;;;52.5;5.5;2.5;4;100
2024-02-04T11:00;04.02.2024 11:00;1.7;211;86;1019;8.8;3;;;54.1;5.5;2.5;4;100
2024-02-04T12:00;04.02.2024 12:00;2.2;205;89;1018;8.7;3;;;53.1;5.5;2.5;4;100
2024-02-04T13:00;04.02.2024 13:00;2.4;200;91;1017;8.8;6;;;52.3;5.5;2.5;4;100
2024-02-04T14:00;04.02.2024 14:00;1.9;204;88;1017;9.2;3;;;49.1;5.5;2.5;4;100
2024-02-04T15:00;04.02.2024 15:00;1.7;236;78;1016;10.2;3;;;50.9;5.5;2.5;4;100
2024-02-04T16:00;04.02.2024 16:00;2;237;77;1016;9.9;3;;;51.5;5.5;2.5;4;100
2024-02-04T17:00;04.02.2024 17:00;1.8;245;78;1016;9.6;3;;;53.9;5.5;2.5;4;100
2024-02-04T18:00;04.02.2024 18:00;1.7;246;80;1016;9.4;3;;;55.6;5.5;2.5;4;100
2024-02-04T19:00;04.02.2024 19:00;1.4;230;85;1016;8.8;3;;;49.2;5.5;2.5;9.6;100
2024-02-04T20:00;04.02.2024 20:00;1.5;213;95;1016;8.1;13;;;44.2;5.5;2.5;11.8;100
2024-02-04T21:00;04.02.2024 21:00;1;262;97;1016;7.3;3;;;57;5.5;2.5;10.5;100
2024-02-04T22:00;04.02.2024 22:00;0.5;211;99;1016;6.4;5;;;49.3;5.5;2.5;13;100
2024-02-04T23:00;04.02.2024 23:00;0.8;225;99;1016;6;3;;;57.2;5.5;2.5;9;100
2024-02-05T00:00;05.02.2024 0:00;1.6;205;99;1015;5.6;3;;;70.9;5.5;2.5;4;100
2024-02-05T01:00;05.02.2024 1:00;1.6;203;99;1015;5.4;3;;;70.5;5.5;2.5;4;100
2024-02-05T02:00;05.02.2024 2:00;1.7;198;99;1014;5.4;3;;;65.5;5.5;2.5;4;100
2024-02-05T03:00;05.02.2024 3:00;1.9;197;99;1012;5.4;3;;;63.6;5.5;2.5;4;100
2024-02-05T04:00;05.02.2024 4:00;1.9;204;99;1011;6.2;6;;;58.5;5.5;2.5;4;100
2024-02-05T05:00;05.02.2024 5:00;1.7;205;99;1011;7.1;8;;;52.5;5.5;2.5;4;100
2024-02-05T06:00;05.02.2024 6:00;1.5;221;96;1011;8.4;3;;;49.6;5.5;2.5;8.1;100
2024-02-05T07:00;05.02.2024 7:00;1.7;227;86;1012;9.5;3;;;49.4;5.5;2.5;10.4;100
2024-02-05T08:00;05.02.2024 8:00;1.7;224;84;1012;9.8;8;;;51;5.5;2.5;9.3;100
2024-02-05T09:00;05.02.2024 9:00;2;227;81;1013;10.2;3;;;52.8;5.5;2.5;8.5;100
2024-02-05T10:00;05.02.2024 10:00;1.6;235;79;1013;10.7;8;;;50.8;5.5;2.5;10.3;100
2024-02-05T11:00;05.02.2024 11:00;2.1;235;76;1013;11.4;7;;;53.9;5.5;2.5;8.7;100
2024-02-05T12:00;05.02.2024 12:00;1.6;233;74;1013;11.7;6;;;54.1;5.5;2.5;8.7;100
2024-02-05T13:00;05.02.2024 13:00;2;226;76;1013;11.2;11;;;55.4;5.5;2.5;9;100
2024-02-05T14:00;05.02.2024 14:00;2.1;225;74;1013;11.3;12;;;55.8;5.5;2.5;9.6;100
2024-02-05T15:00;05.02.2024 15:00;1.8;231;69;1014;11.6;12;;;56.1;5.5;2.5;10.2;100
2024-02-05T16:00;05.02.2024 16:00;1.7;215;69;1014;11.5;22;;;55.4;5.5;2.5;10.5;100
2024-02-05T17:00;05.02.2024 17:00;1.8;219;70;1015;11.2;21;;;56.3;5.5;2.5;9.1;100
2024-02-05T18:00;05.02.2024 18:00;1.8;224;70;1014;10.7;14;;;57;5.5;2.5;8.2;100
2024-02-05T19:00;05.02.2024 19:00;2.1;234;69;1015;10.5;14;;;57.4;5.5;2.5;4;100
2024-02-05T20:00;05.02.2024 20:00;1.8;231;69;1015;9.9;14;;;55.4;5.5;2.5;8.1;100
2024-02-05T21:00;05.02.2024 21:00;1.6;219;69;1014;9.6;14;;;53.4;5.5;2.5;9.2;100
2024-02-05T22:00;05.02.2024 22:00;1.6;198;71;1015;8.8;11;;;51.4;5.5;2.5;10.5;100
2024-02-05T23:00;05.02.2024 23:00;2.1;206;70;1015;8.8;12;;;53.3;5.5;2.5;9.1;100
2024-02-06T00:00;06.02.2024 0:00;2.1;200;69;1015;8.6;9;;;54.6;5.5;2.5;4;100
2024-02-06T01:00;06.02.2024 1:00;2.2;201;70;1014;8.1;9;;;54.4;5.5;2.5;4;100
2024-02-06T02:00;06.02.2024 2:00;1.8;191;73;1014;7.4;9;;;51.9;5.5;2.5;4;100
2024-02-06T03:00;06.02.2024 3:00;1.1;200;73;1013;7.1;8;;;50.5;5.5;2.5;4;100
2024-02-06T04:00;06.02.2024 4:00;1.1;242;74;1013;6.7;13;;;47.6;5.5;2.5;4;100
2024-02-06T05:00;06.02.2024 5:00;1.7;215;73;1013;6.5;18;;;44.4;5.5;2.5;10.8;100
2024-02-06T06:00;06.02.2024 6:00;1.7;206;71;1013;6.4;17;;;43.4;5.5;2.5;12.9;100
2024-02-06T07:00;06.02.2024 7:00;1.3;203;72;1013;6.2;20;;;30.4;5.5;2.5;27.7;100
2024-02-06T08:00;06.02.2024 8:00;1.4;208;72;1013;6.8;26;;;35.5;5.5;2.5;20.6;100
2024-02-06T09:00;06.02.2024 9:00;1.5;215;72;1014;7.8;28;;;40.5;5.5;2.5;14.6;100
2024-02-06T10:00;06.02.2024 10:00;1.9;228;68;1014;9;24;;;46.7;5.5;2.5;8.1;100
2024-02-06T11:00;06.02.2024 11:00;1.7;234;67;1014;9.1;16;;;49.6;5.5;2.5;4;100
2024-02-06T12:00;06.02.2024 12:00;2;237;63;1014;9.7;17;;;52.9;5.5;2.5;4;100
2024-02-06T13:00;06.02.2024 13:00;2;236;63;1014;9.3;16;;;53.9;5.5;2.5;4;100
2024-02-06T14:00;06.02.2024 14:00;2;228;63;1013;8.8;10;;;54.2;5.5;2.5;4;100
2024-02-06T15:00;06.02.2024 15:00;1.6;220;66;1013;8.5;17;;;50.8;5.5;2.5;9.8;100
2024-02-06T16:00;06.02.2024 16:00;2.1;210;70;1013;8;17;;;49.7;5.5;2.5;10.3;100
2024-02-06T17:00;06.02.2024 17:00;2.1;201;70;1013;8;13;;;56.4;5.5;2.5;4;100
2024-02-06T18:00;06.02.2024 18:00;1.9;198;72;1012;7.8;8;;;56;5.5;2.5;4;100
2024-02-06T19:00;06.02.2024 19:00;1.8;204;72;1012;7.9;10;;;57.1;5.5;2.5;4;100
2024-02-06T20:00;06.02.2024 20:00;1.8;210;72;1011;8.1;14;;;56.4;5.5;2.5;10;100
2024-02-06T21:00;06.02.2024 21:00;1.9;207;73;1011;8;15;;;54.8;5.5;2.5;10;100
2024-02-06T22:00;06.02.2024 22:00;2.6;208;71;1010;8.3;13;;;57.3;5.5;2.5;8;100
2024-02-06T23:00;06.02.2024 23:00;2.2;210;72;1010;8.3;19;;;58.4;5.5;2.5;4;100
2024-02-07T00:00;07.02.2024 0:00;1.8;219;74;1009;8;19;;;58.1;5.5;2.5;4;100
2024-02-07T01:00;07.02.2024 1:00;2.3;218;74;1009;8.1;21;;;60.2;5.5;2.5;4;100
2024-02-07T02:00;07.02.2024 2:00;2.3;224;74;1008;7.9;11;;;61.9;5.5;2.5;4;100
2024-02-07T03:00;07.02.2024 3:00;2.1;225;74;1007;7.7;14;;;62.3;5.5;2.5;4;100
2024-02-07T04:00;07.02.2024 4:00;2.4;220;74;1007;7.4;18;;;59.8;5.5;2.5;4;100
2024-02-07T05:00;07.02.2024 5:00;2.6;222;73;1006;7.7;15;;;58.7;5.5;2.5;4;100
2024-02-07T06:00;07.02.2024 6:00;2.3;208;72;1005;7.8;15;;;57.2;5.5;2.5;4;100
2024-02-07T07:00;07.02.2024 7:00;3.3;200;72;1005;7.7;18;;;54.9;5.5;2.5;10.4;100
2024-02-07T08:00;07.02.2024 8:00;3.4;198;71;1005;7.8;15;;;56.1;5.5;2.5;10;100
2024-02-07T09:00;07.02.2024 9:00;3.1;202;72;1004;7.8;22;;;56.9;5.5;2.5;10;100
2024-02-07T10:00;07.02.2024 10:00;3.2;202;71;1004;8.1;16;;;58;5.5;2.5;9.9;100
2024-02-07T11:00;07.02.2024 11:00;3.1;198;71;1004;8.5;18;;;57.7;5.5;2.5;10.3;
2024-02-07T12:00;07.02.2024 12:00;2.8;201;71;1003;9;20;;;57.1;5.5;2.5;11.6;100
2024-02-07T13:00;07.02.2024 13:00;2.7;203;72;1003;9.4;18;;;58.3;5.5;2.5;11.1;100
2024-02-07T14:00;07.02.2024 14:00;2.3;209;73;1003;9.4;21;;;57.5;5.5;2.5;11.1;100
2024-02-07T15:00;07.02.2024 15:00;1.3;240;76;1003;9.4;25;;;56;5.5;2.5;10.2;100
2024-02-07T16:00;07.02.2024 16:00;1.6;344;97;1004;5.3;10;;;62.3;5.5;2.5;13.2;100
2024-02-07T17:00;07.02.2024 17:00;1.8;2;99;1005;4.1;8;;;63.7;5.5;2.5;14.6;100
2024-02-07T18:00;07.02.2024 18:00;1.8;358;99;1005;2.5;3;;;78.8;5.5;2.5;8.2;100
2024-02-07T19:00;07.02.2024 19:00;1;357;99;1006;1.1;3;;;76.9;5.5;2.5;8.4;100
2024-02-07T20:00;07.02.2024 20:00;0.3;149;99;1006;0.1;9;;;63.3;5.5;2.5;13.2;100
2024-02-07T21:00;07.02.2024 21:00;0.6;149;99;1006;0.1;7;;;55.5;5.5;2.5;19.5;100
2024-02-07T22:00;07.02.2024 22:00;0.8;155;99;1007;0.1;7;;;65.3;5.5;2.5;12.5;100
2024-02-07T23:00;07.02.2024 23:00;0.8;152;99;1006;0.2;3;;;73.6;5.5;2.5;4;100
2024-02-08T00:00;08.02.2024 0:00;0.7;168;99;1007;0.3;3;;;72.3;5.5;2.5;4;100
2024-02-08T01:00;08.02.2024 1:00;0.3;190;99;1007;0.3;3;;;65;5.5;2.5;11.4;100
2024-02-08T02:00;08.02.2024 2:00;0.2;190;99;1006;0.3;6;;;57.3;5.5;2.5;14.3;100
2024-02-08T03:00;08.02.2024 3:00;0.2;214;99;1006;0.2;3;;;60.3;5.5;2.5;12.5;100
2024-02-08T04:00;08.02.2024 4:00;0.1;237;99;1006;0.1;7;;;60.3;5.5;2.5;11.5;100
2024-02-08T05:00;08.02.2024 5:00;0;141;99;1006;0.1;6;;;58.5;5.5;2.5;14;100
2024-02-08T06:00;08.02.2024 6:00;0.4;93;99;1005;0.2;7;;;53.5;5.5;2.5;20.8;100
2024-02-08T07:00;08.02.2024 7:00;0.3;63;99;1005;0.4;13;;;38.3;5.5;2.5;33.4;100
2024-02-08T08:00;08.02.2024 8:00;0.5;82;99;1005;0.5;11;;;51.5;5.5;2.5;21.8;100
2024-02-08T09:00;08.02.2024 9:00;0.5;70;99;1005;0.8;13;;;52.1;5.5;2.5;22.1;100
2024-02-08T10:00;08.02.2024 10:00;0.8;90;99;1005;1.2;15;;;51.7;5.5;2.5;22;100
2024-02-08T11:00;08.02.2024 11:00;0.5;104;99;1004;1.7;14;;;44.2;5.5;2.5;29.6;100
2024-02-08T12:00;08.02.2024 12:00;1;162;99;1003;2.3;22;;;40;11.4;5.9;34.6;100
2024-02-08T13:00;08.02.2024 13:00;1.1;177;99;1003;2.7;16;;;42.5;5.5;2.5;26.4;100
2024-02-08T14:00;08.02.2024 14:00;1;184;99;1002;3.4;21;;;35.4;5.5;2.5;29;100
2024-02-08T15:00;08.02.2024 15:00;1.3;199;99;1002;4.5;19;;;33.3;5.5;2.5;28.2;100
2024-02-08T16:00;08.02.2024 16:00;0.9;196;99;1001;5.2;20;;;28.4;5.5;2.5;31.5;100
2024-02-08T17:00;08.02.2024 17:00;0.3;183;99;1001;5.3;20;;;24.6;5.5;2.5;34.1;100
2024-02-08T18:00;08.02.2024 18:00;0.4;149;99;1000;5.4;15;;;27;5.5;2.5;26.7;100
2024-02-08T19:00;08.02.2024 19:00;0.5;145;99;999;5.4;24;;;19.5;5.5;2.5;33.3;232.1
2024-02-08T20:00;08.02.2024 20:00;0.6;162;99;999;5.6;19;;;23.5;5.5;2.5;28;100
2024-02-08T21:00;08.02.2024 21:00;0.9;154;99;998;5.7;17;;;21.1;5.5;2.5;28.1;229.6
2024-02-08T22:00;08.02.2024 22:00;1;192;99;998;6.8;27;;;32.6;5.5;2.5;16.6;100
2024-02-08T23:00;08.02.2024 23:00;1.4;206;99;998;8;25;;;39.7;5.5;2.5;15.3;100
2024-02-09T00:00;09.02.2024 0:00;1.2;202;99;998;7.9;15;;;38.4;5.5;2.5;16.1;100
2024-02-09T01:00;09.02.2024 1:00;1.1;204;99;998;8;12;;;37.9;5.5;2.5;15.4;100
2024-02-09T02:00;09.02.2024 2:00;1;204;99;998;8;11;;;43.1;5.5;2.5;8.3;100
2024-02-09T03:00;09.02.2024 3:00;1.2;205;99;998;8.1;10;;;41.5;5.5;2.5;8.9;100
2024-02-09T04:00;09.02.2024 4:00;1.5;205;99;998;8.5;14;;;41;5.5;2.5;8.9;100
2024-02-09T05:00;09.02.2024 5:00;1.9;195;99;998;9.1;15;;;45.1;5.5;2.5;4;100
2024-02-09T06:00;09.02.2024 6:00;1.4;201;99;998;8.8;14;;;43;5.5;2.5;10.1;100
2024-02-09T07:00;09.02.2024 7:00;0.9;210;99;998;8.7;19;;;33.5;5.5;2.5;19.6;100
2024-02-09T08:00;09.02.2024 8:00;0.7;213;99;998;8.5;24;;;18.7;5.5;7.8;35.9;100
2024-02-09T09:00;09.02.2024 9:00;1.1;204;99;998;9;20;;;22.8;5.5;8.4;31;100
2024-02-09T10:00;09.02.2024 10:00;0.7;214;98;997;9.6;28;;;20.4;5.5;11.2;33.4;100
2024-02-09T11:00;09.02.2024 11:00;1.3;198;95;997;10;20;;;31.6;5.5;2.5;21;100
2024-02-09T12:00;09.02.2024 12:00;1.2;202;87;997;11.1;19;;;35.3;5.5;2.5;17.8;100
2024-02-09T13:00;09.02.2024 13:00;1.2;212;78;996;12.1;18;;;47;5.5;2.5;12.1;100
2024-02-09T14:00;09.02.2024 14:00;1.5;206;73;996;12.5;14;;;56.4;5.5;2.5;9.7;100
2024-02-09T15:00;09.02.2024 15:00;1.1;203;75;996;11.5;14;;;55.8;5.5;2.5;11.5;100
2024-02-09T16:00;09.02.2024 16:00;0.6;224;80;996;10.8;20;;;49.6;5.5;2.5;14;100
2024-02-09T17:00;09.02.2024 17:00;0.5;190;85;996;10.2;24;;;42.7;5.5;2.5;17.9;100
2024-02-09T18:00;09.02.2024 18:00;0.3;147;88;996;9.4;29;;;20.8;5.5;2.5;38.7;210.1
2024-02-09T19:00;09.02.2024 19:00;0.1;226;92;996;8.6;32;;;14.7;5.5;2.5;42.3;286.8
2024-02-09T20:00;09.02.2024 20:00;0.2;116;96;996;7.9;37;;;5;5.5;16;49.3;405.7
2024-02-09T21:00;09.02.2024 21:00;0.4;128;99;996;7.4;44;;;5;5.5;24.2;47.8;436.6
2024-02-09T22:00;09.02.2024 22:00;0.1;110;99;996;7.5;40;;;5;5.5;15.9;43.9;414.7
2024-02-09T23:00;09.02.2024 23:00;0.2;136;99;996;7.2;46;;;5;5.5;30.6;38.7;504.5
2024-02-10T00:00;10.02.2024 0:00;0.7;167;99;996;8.3;30;;;24.7;5.5;2.5;22.6;236.4
2024-02-10T01:00;10.02.2024 1:00;0.4;193;99;996;8.3;19;;;30;5.5;2.5;14.6;100
2024-02-10T02:00;10.02.2024 2:00;0.3;96;99;995;8.1;17;;;26.3;5.5;2.5;15.9;211.9
2024-02-10T03:00;10.02.2024 3:00;0.1;120;99;995;7.5;23;;;13.4;5.5;2.5;25.6;364.9
2024-02-10T04:00;10.02.2024 4:00;0.1;9;99;995;7.7;17;;;20;5.5;2.5;18;251.7
2024-02-10T05:00;10.02.2024 5:00;0.3;61;99;995;7.9;12;;;25.9;5.5;2.5;18.1;100
2024-02-10T06:00;10.02.2024 6:00;0.2;75;99;995;7.9;10;;;29.5;5.5;2.5;14.7;100
2024-02-10T07:00;10.02.2024 7:00;0.2;82;99;995;7.8;15;;;21.3;5.5;2.5;21.9;100
2024-02-10T08:00;10.02.2024 8:00;0.2;129;99;995;8.1;26;;;15.1;5.5;2.5;30.7;273.1
2024-02-10T09:00;10.02.2024 9:00;0.4;164;99;995;9.2;43;;;33.5;5.5;5.6;22.2;202
2024-02-10T10:00;10.02.2024 10:00;0.9;196;99;995;10;3;;;57.6;5.5;2.5;4;100
2024-02-10T11:00;10.02.2024 11:00;1.1;188;88;995;12.1;9;;;62.5;5.5;2.5;4;100
2024-02-10T12:00;10.02.2024 12:00;1.1;186;74;995;13.3;3;;;67.1;5.5;2.5;4;100
2024-02-10T13:00;10.02.2024 13:00;1.1;190;68;995;14;3;;;72;5.5;2.5;4;100
2024-02-10T14:00;10.02.2024 14:00;1.3;154;66;995;13.9;7;;;69.6;5.5;2.5;4;100
2024-02-10T15:00;10.02.2024 15:00;1.7;150;68;995;13.2;6;;;65.8;5.5;2.5;4;100
2024-02-10T16:00;10.02.2024 16:00;0.7;125;73;995;12.2;13;;;51.1;5.5;2.5;17.4;100
2024-02-10T17:00;10.02.2024 17:00;0.5;99;77;995;11.3;18;;;46.3;5.5;2.5;20.9;100
2024-02-10T18:00;10.02.2024 18:00;0.5;90;79;995;10.8;19;;;42.4;5.5;2.5;22.3;100
2024-02-10T19:00;10.02.2024 19:00;0.3;105;80;995;10.4;29;;;32.1;5.5;2.5;32;217.4
2024-02-10T20:00;10.02.2024 20:00;0.2;82;77;995;10.5;32;;;32.9;5.5;2.5;31.9;204.4
2024-02-10T21:00;10.02.2024 21:00;0.8;147;74;994;11.2;31;;;49.7;5.5;2.5;17;100
2024-02-10T22:00;10.02.2024 22:00;1.2;169;66;994;12.9;32;;;64.7;5.5;2.5;11.5;100
2024-02-10T23:00;10.02.2024 23:00;2.5;181;65;994;13.6;33;;;77.6;5.5;2.5;4;100
2024-02-11T00:00;11.02.2024 0:00;1.2;163;71;994;12.8;28;;;72.6;5.5;2.5;4;100
2024-02-11T01:00;11.02.2024 1:00;1.6;173;73;994;12.4;17;;;73.3;5.5;2.5;4;100
2024-02-11T02:00;11.02.2024 2:00;1;142;79;994;11.5;12;;;66.7;5.5;2.5;4;100
2024-02-11T03:00;11.02.2024 3:00;0.8;113;80;993;11.3;8;;;61.5;5.5;2.5;10;100
2024-02-11T04:00;11.02.2024 4:00;1.1;95;80;993;11;3;;;69.2;5.5;2.5;4;100
2024-02-11T05:00;11.02.2024 5:00;1.3;96;81;992;10.9;5;;;66.1;5.5;2.5;4;100
2024-02-11T06:00;11.02.2024 6:00;0.8;95;87;992;10.5;12;;;53.1;5.5;2.5;12.5;100
2024-02-11T07:00;11.02.2024 7:00;1.6;140;81;992;11.1;10;;;54.5;5.5;2.5;14.9;100
2024-02-11T08:00;11.02.2024 8:00;1.7;143;75;992;11.6;5;;;67.3;5.5;2.5;8.5;100
2024-02-11T09:00;11.02.2024 9:00;1.4;144;74;992;11.7;3;;;68.5;5.5;2.5;4;100
2024-02-11T10:00;11.02.2024 10:00;1.3;143;79;992;11.3;13;;;67.5;5.5;2.5;4;100
2024-02-11T11:00;11.02.2024 11:00;1.3;146;89;992;10.4;17;;;61.6;5.5;2.5;10.9;100
2024-02-11T12:00;11.02.2024 12:00;1.4;145;98;992;9.3;11;;;62;5.5;2.5;9.1;100
2024-02-11T13:00;11.02.2024 13:00;1;143;99;992;9.2;12;;;55.8;5.5;2.5;11.9;100
2024-02-11T14:00;11.02.2024 14:00;0.6;151;99;992;9.1;14;;;53.6;5.5;2.5;10;100
2024-02-11T15:00;11.02.2024 15:00;0.1;203;99;992;9.1;16;;;43.1;5.5;2.5;15.5;100
2024-02-11T16:00;11.02.2024 16:00;0.1;113;99;993;9;15;;;31.6;5.5;2.5;22.4;100
2024-02-11T17:00;11.02.2024 17:00;0.3;161;99;993;8.9;20;;;27.3;5.5;2.5;27.4;100
2024-02-11T18:00;11.02.2024 18:00;0.6;181;99;994;8.7;13;;;42.6;5.5;2.5;13.4;100
2024-02-11T19:00;11.02.2024 19:00;1.1;188;99;994;8.7;6;;;41.6;5.5;2.5;10.5;100
2024-02-11T20:00;11.02.2024 20:00;1.5;194;99;995;8.6;9;;;32.2;5.5;2.5;10.9;100
